stock,L_date,L2_date,entry_date,exit_date,fall,retest_pct,ret,ret_net,bench_ret,excess_ret
BLK,2021-07-16,2021-07-20,2021-07-21,2021-07-28,0.04465453850856554,0.004365681463277594,-0.024889805773708584,-0.025889805773708585,-0.005726312256066457,-0.020163493517642128
BLK,2021-11-26,2021-11-30,2021-12-01,2021-12-08,0.07189988773522195,0.0032939733249451723,0.03086766990420542,0.02986766990420542,0.03381729315194648,-0.003949623247741063
BLK,2022-01-05,2022-01-07,2022-01-10,2022-01-18,0.03338495428831852,0.0005607018602841721,-0.04733555540546275,-0.04833555540546275,-0.016226040525155416,-0.03210951488030733
BLK,2022-04-26,2022-04-28,2022-04-29,2022-05-06,0.11165893710967514,0.006058241549373268,0.006307146070121616,0.005307146070121616,0.002292910278683502,0.0030142357914381144
BLK,2022-06-13,2022-06-15,2022-06-16,2022-06-24,0.12160922983259405,0.001971282506500509,0.10586089871925841,0.10486089871925841,0.056009361170485716,0.048851537548772694
BLK,2022-07-13,2022-07-15,2022-07-18,2022-07-25,0.05204139645783086,0.006690498210705773,0.0646328718060949,0.06363287180609489,0.037820654361355954,0.02581221744473894
BLK,2022-08-22,2022-08-24,2022-08-25,2022-09-01,0.08192102158621305,0.0077262050715223175,-0.06438248219629161,-0.06538248219629161,-0.052073945785822806,-0.013308536410468808
BLK,2022-09-01,2022-09-06,2022-09-07,2022-09-14,0.10784766648513612,0.0025919892645061295,-0.0454450249682562,-0.0464450249682562,-0.008130451058075305,-0.038314573910180894
BLK,2022-09-15,2022-09-19,2022-09-20,2022-09-27,0.09252157880875166,0.00377959980333168,-0.07023833712273952,-0.07123833712273953,-0.04754910200540008,-0.023689235117339447
BLK,2022-09-26,2022-09-28,2022-09-29,2022-10-06,0.16096202713645602,0.0013341501787251285,0.013636656456638807,0.012636656456638806,0.03894336724274705,-0.026306710786108245
BLK,2022-12-02,2022-12-06,2022-12-07,2022-12-14,0.0336142538132236,0.0030948112278169093,0.0033278206635027896,0.0023278206635027896,0.017946532419125694,-0.015618711755622905
BLK,2023-02-24,2023-02-28,2023-03-01,2023-03-08,0.07257324099129857,0.008779287793463422,-0.0019324169509027378,-0.002932416950902738,0.007543274550315671,-0.01047569150121841
BLK,2023-03-10,2023-03-14,2023-03-15,2023-03-22,0.07998669347284723,0.004409295658548482,0.02624507279322441,0.02524507279322441,0.01157068458516819,0.01367438820805622
BLK,2023-04-25,2023-04-27,2023-04-28,2023-05-05,0.05534388543665444,0.004502074097447453,-0.03980926056904188,-0.04080926056904188,-0.018363284973213156,-0.022445975595828727
BLK,2023-05-03,2023-05-05,2023-05-08,2023-05-15,0.0775007261572046,0.003222034253619094,0.0025033998758441367,0.0015033998758441367,-0.0038722436242364378,0.0053756435000805744
BLK,2023-08-03,2023-08-07,2023-08-08,2023-08-15,0.061341852757591686,0.0033509960853679833,-0.03466382602235518,-0.03566382602235518,-0.01046505682560972,-0.025198769196745463
BLK,2023-08-15,2023-08-17,2023-08-18,2023-08-25,0.08117352807461851,0.0017540027505263962,0.0085191585455473,0.007519158545547301,-0.002314596489785714,0.009833755035333014
BLK,2023-09-27,2023-09-29,2023-10-02,2023-10-09,0.08972709383391134,0.004818128968369074,0.0009020264695906999,-9.797353040930015e-05,0.0017741482127022756,-0.0018721217431115758
BLK,2023-10-26,2023-10-30,2023-10-31,2023-11-07,0.04574262972783713,8.212188327836147e-05,0.05930285225869092,0.05830285225869092,0.022058116452504883,0.036244735806186035
BLK,2024-10-25,2024-10-29,2024-10-30,2024-11-06,0.04103361798992584,0.009342073189370775,0.05097598227884448,0.04997598227884448,0.03684728430095219,0.01312869797789229
BLK,2024-12-18,2024-12-20,2024-12-23,2024-12-31,0.042205496017779794,0.008223003909747563,-0.014032889630740897,-0.015032889630740898,-0.009170474864780953,-0.005862414765959945
BLK,2025-01-10,2025-01-14,2025-01-15,2025-01-23,0.09403406538420472,0.007879537806213189,0.00449090880120262,0.00349090880120262,0.04041335431668558,-0.03692244551548296
BLK,2025-02-12,2025-02-14,2025-02-18,2025-02-25,0.0946443497896167,0.0002156666439968536,-0.020299410149148267,-0.021299410149148268,-0.009598342404430471,-0.011701067744717797
BLK,2025-02-24,2025-02-26,2025-02-27,2025-03-06,0.039554877362745246,0.001018143999834152,0.015610325579382245,0.014610325579382244,-0.011485901332482729,0.026096226911864973
