stock,L1_date,H1_date,L2_date,entry_date,exit_date,rise1,drop2,ret,ret_net,bench_ret,excess_ret
CVS,2021-07-30,2021-08-03,2021-08-04,2021-08-11,2021-08-18,0.019912553855614794,0.02916624496965497,-0.00423773015240303,-0.00523773015240303,-0.013245084647124483,0.008007354494721453
CVS,2022-01-18,2022-01-26,2022-02-09,2022-02-10,2022-02-17,0.008712022460772595,0.0006676603858518169,-0.028674488285963307,-0.029674488285963307,-0.02914436303626189,-0.0005301252497014186
CVS,2022-06-13,2022-06-23,2022-07-05,2022-07-06,2022-07-13,0.016283546473581458,-0.0017318429859639664,0.002790207433910563,0.0017902074339105631,-0.005121893043739667,0.00691210047765023
CVS,2023-01-18,2023-01-26,2023-02-02,2023-02-08,2023-02-15,0.0007420841953340326,0.01688336321293402,-0.006857024102175258,-0.007857024102175258,0.005728286510618741,-0.013585310612794
CVS,2023-03-17,2023-03-30,2023-04-12,2023-04-13,2023-04-20,0.00443723484078257,-0.00294501090264037,-0.020788968694154475,-0.021788968694154476,0.004388746543527944,-0.02617771523768242
CVS,2023-05-24,2023-06-01,2023-06-14,2023-06-15,2023-06-23,0.0008717256709204574,0.03237520765358539,0.0014387229432004656,0.00043872294320046554,-0.025150274733995337,0.0255889976771958
CVS,2023-08-17,2023-08-25,2023-08-31,2023-09-11,2023-09-18,0.007784460470812355,0.031937023007471255,0.028363476225635287,0.027363476225635286,-0.008616472904470651,0.03597994913010594
CVS,2023-10-25,2023-10-31,2023-11-09,2023-11-15,2023-11-22,0.00700432618326419,0.032894096000034415,0.00014490747761852774,-0.0008550925223814723,0.011085221150443081,-0.011940313672824554
CVS,2024-01-18,2024-01-31,2024-02-05,2024-02-07,2024-02-14,0.015775614880554303,0.02595148806472749,0.004733792166760953,0.003733792166760953,-0.004075006698116446,0.0078087988648773985
CVS,2024-05-01,2024-05-13,2024-05-23,2024-05-31,2024-06-07,0.0028413261710269005,0.014521018180703088,0.03657713972419052,0.03557713972419052,0.01362367685417043,0.02195346287002009
CVS,2024-07-01,2024-07-11,2024-07-23,2024-07-24,2024-07-31,0.0010317467759971303,-0.007119960446014946,0.030577413758770877,0.029577413758770876,0.02265676224498181,0.006920651513789067
CVS,2024-08-05,2024-08-16,2024-08-27,2024-09-04,2024-09-11,0.009340872828234073,0.015252816629570603,-0.05379421826268005,-0.05479421826268005,0.0013961481156934408,-0.05619036637837349
CVS,2025-03-25,2025-03-31,2025-04-04,2025-04-09,2025-04-16,0.019103448442662204,0.06036902363071246,-0.023226035117133725,-0.024226035117133726,-0.042768960625160224,0.018542925508026498
CVS,2025-12-02,2025-12-09,2025-12-17,2025-12-22,2025-12-30,0.00798747384810713,0.004601207402806629,0.019014832081168498,0.018014832081168497,0.006050967207132718,0.011963864874035779
CVS,2026-02-20,2026-02-26,2026-03-06,2026-03-09,2026-03-16,0.017212214062971125,0.0011537090475229454,-0.030922591600137772,-0.03192259160013777,-0.0022705080211138373,-0.029652083579023936
CVS,2026-03-19,2026-04-01,2026-04-14,2026-04-15,2026-04-22,0.008767021781716428,-0.07076851551050141,0.019202638848686338,0.018202638848686337,0.011579383405155408,0.006623255443530929
CVS,2026-05-20,2026-06-04,2026-06-18,2026-06-22,2026-06-29,0.01650944036742473,-0.036912013800766176,0.022507371418953648,0.021507371418953647,-0.020733556679935372,0.04224092809888902
CVS,2026-08-06,2026-08-14,2026-08-19,2026-09-01,2026-09-09,0.009769303985458638,0.03612599839371255,-0.022745914502158127,-0.023745914502158127,-0.00343375345131669,-0.020312161050841437
CVS,2026-08-19,2026-08-26,2026-09-09,2026-09-10,2026-09-17,0.007154278249105715,-0.01123831172628722,-0.052681333027912,-0.053681333027912004,0.0022891216460707575,-0.05597045467398276
AXP,2015-12-08,2015-12-15,2015-12-18,2015-12-24,2016-01-04,0.003433020751503447,0.0325018635235542,-0.036630423755945496,-0.0376304237559455,-0.022221866717761607,-0.01540855703818389
AXP,2016-09-14,2016-09-21,2016-09-26,2016-10-05,2016-10-12,0.012602172203368326,0.01337889574262051,-0.05702303489070226,-0.05802303489070226,-0.02034558353437621,-0.03767745135632605
AXP,2016-09-26,2016-10-05,2016-10-06,2016-10-20,2016-10-27,0.019928830142359043,0.037601151203149136,0.002245488673747076,0.0012454886737470758,0.0031750599543771685,-0.0019295712806300927
AXP,2016-10-11,2016-10-19,2016-10-28,2016-10-31,2016-11-07,0.006407935592017318,-0.08489793561598764,0.008732212457322586,0.007732212457322586,0.008990002076418202,-0.0012577896190956164
AXP,2017-07-24,2017-08-04,2017-08-10,2017-08-15,2017-08-22,0.011411804418359728,0.016401171979913892,-0.017167595186136198,-0.0181675951861362,-0.00032764844778243596,-0.017839946738353762
AXP,2018-07-30,2018-08-07,2018-08-15,2018-08-16,2018-08-23,0.011105820076010957,0.004511279070908541,0.026497853275933236,0.025497853275933235,0.015171522108499369,0.010326331167433866
AXP,2019-03-20,2019-04-01,2019-04-09,2019-04-16,2019-04-24,0.00839555732654045,0.013080541212647581,0.019127612783292003,0.018127612783292002,0.01892509515845342,-0.000797482375161418
AXP,2019-11-18,2019-11-25,2019-12-02,2019-12-06,2019-12-13,0.007855575335152586,0.027695009017883784,0.03407683143618678,0.03307683143618678,0.010227205982452414,0.022849625453734368
AXP,2019-12-30,2020-01-02,2020-01-07,2020-01-09,2020-01-16,0.01597887831090804,0.0193881387161307,0.02143810203615315,0.02043810203615315,0.00889194951542871,0.01154615252072444
AXP,2020-04-15,2020-04-27,2020-05-06,2020-05-07,2020-05-14,0.015156483300308799,0.012461540999162659,-0.03366784406297929,-0.03466784406297929,-0.008499688957677276,-0.026168155105302016
AXP,2020-06-24,2020-07-06,2020-07-07,2020-07-15,2020-07-22,0.016110223633197335,0.036964049105055664,-0.008422565894489864,-0.009422565894489865,0.008722238967402873,-0.018144804861892738
AXP,2020-07-07,2020-07-14,2020-07-28,2020-07-29,2020-08-05,0.019674949972802377,0.0044281760448817474,-0.013445090250397751,-0.014445090250397752,0.022472436981940236,-0.03691752723233799
AXP,2021-04-13,2021-04-15,2021-04-20,2021-04-26,2021-05-03,0.017398458417163223,0.02309289751822114,0.029666187801870025,0.028666187801870024,0.011547966675448329,0.017118221126421695
AXP,2022-06-29,2022-07-07,2022-07-14,2022-07-15,2022-07-22,0.014969049660008256,0.032262669327074195,0.07390509922471478,0.07290509922471478,0.02853289470897802,0.04437220451573676
AXP,2022-08-31,2022-09-08,2022-09-16,2022-09-19,2022-09-26,0.010000046398544942,0.0028659765979698864,-0.1152805003363363,-0.1162805003363363,-0.06149297222208483,-0.05478752811425147
AXP,2022-09-22,2022-10-04,2022-10-10,2022-10-18,2022-10-25,0.016989427386234355,0.05465432864398555,0.007055224453590636,0.006055224453590636,0.04219621853263478,-0.03614099407904414
AXP,2023-06-20,2023-06-28,2023-07-07,2023-07-10,2023-07-17,0.0021841130876278634,-0.003547436717846931,0.0214314087173737,0.0204314087173737,0.02264464571534419,-0.0022132369979704913
AXP,2023-08-22,2023-08-29,2023-09-07,2023-09-14,2023-09-21,0.007291855268109438,0.02159257743750031,-0.043701169586074395,-0.044701169586074396,-0.033595128054823786,-0.01110604153125061
AXP,2023-09-27,2023-10-06,2023-10-19,2023-11-02,2023-11-09,0.0002235549088167906,-0.0020088046827078094,0.010076083563098637,0.009076083563098636,-0.014928422680626108,0.024004506243724744
AXP,2024-04-30,2024-05-08,2024-05-22,2024-05-24,2024-06-03,0.009443147529662958,-0.01629700188908349,-0.005458022716355981,-0.006458022716355981,-0.004693550299106564,-0.0017644724172494177
AXP,2026-03-13,2026-03-23,2026-03-27,2026-03-31,2026-04-08,0.006500831101813196,0.031930002659918445,0.0491274330549607,0.0481274330549607,0.02973846834050442,0.01838896471445628
AXP,2026-05-13,2026-05-27,2026-06-03,2026-06-09,2026-06-16,0.0094636042288273,0.038299077687807326,0.07023051084389409,0.06923051084389409,0.017609062669901032,0.051621448173993056
