stock,low_date,entry_date,exit_date,ret,ret_net,exit_reason,days_held,bench_ret,excess_ret
DOV,2021-12-14,2021-12-20,2021-12-28,0.06750181787792897,0.06650181787792897,hold_days,5,0.044619504927892795,0.021882312950036176
DOV,2024-02-13,2024-02-20,2024-02-27,0.02505018354396138,0.02405018354396138,hold_days,5,0.0167194363882599,0.007330747155701478
DOV,2025-03-21,2025-03-27,2025-03-28,-0.02511875275360398,-0.02611875275360398,market_dd,1,-0.0156235357385347,-0.01049521701506928
DOV,2025-05-23,2025-05-30,2025-06-06,0.009564128049105003,0.008564128049105002,hold_days,5,0.01159982697205475,-0.0030356989229497477
DOV,2025-07-15,2025-07-21,2025-07-28,-0.010963687693561153,-0.011963687693561154,hold_days,5,0.016780946850985856,-0.02874463454454701
GS,2015-08-13,2015-08-19,2015-08-20,-0.02090062164716555,-0.021900621647165552,market_dd,1,-0.022633211811076248,0.0007325901639106958
GS,2017-04-05,2017-04-11,2017-04-13,-0.01940801288269256,-0.02040801288269256,market_dd,2,-0.011160342276517632,-0.00924767060617493
GS,2017-11-07,2017-11-13,2017-11-20,-0.008906692796112448,-0.009906692796112448,hold_days,5,0.004493402234676314,-0.014400095030788762
GS,2018-05-18,2018-05-24,2018-05-29,-0.038416156812856816,-0.03941615681285682,market_dd,2,-0.013207369191409524,-0.026208787621447294
GS,2019-10-03,2019-10-09,2019-10-16,0.05369572688989477,0.05269572688989477,hold_days,5,0.025189669294257033,0.027506057595637734
GS,2020-01-27,2020-01-31,2020-02-07,0.0010515349767177273,5.153497671772731e-05,hold_days,5,0.03107524105148518,-0.031023706074767454
GS,2023-05-04,2023-05-10,2023-05-17,0.023655298436594308,0.022655298436594307,hold_days,5,0.006550285126694755,0.016105013309899552
GS,2024-03-11,2024-03-15,2024-03-22,0.050644437311139434,0.04964443731113943,hold_days,5,0.020786204962040422,0.02885823234909901
GS,2024-12-10,2024-12-16,2024-12-18,-0.061535598006700054,-0.06253559800670005,market_dd,2,-0.029158933475547544,-0.03337666453115251
HD,2015-07-20,2015-07-24,2015-07-31,0.03028433480403625,0.02928433480403625,hold_days,5,0.015984557073589256,0.013299777730446993
HD,2016-06-06,2016-06-10,2016-06-15,-0.01785300820419322,-0.018853008204193222,market_dd,3,-0.009671253870639718,-0.009181754333553505
HD,2016-08-04,2016-08-10,2016-08-17,0.004055784429384923,0.003055784429384923,hold_days,5,0.0017850673679566942,0.001270717061428229
HD,2016-08-18,2016-08-24,2016-08-31,-0.0018671672251574511,-0.002867167225157451,hold_days,5,0.00015973857526185853,-0.0030269058004193097
HD,2016-09-13,2016-09-19,2016-09-26,-0.006651331002478944,-0.007651331002478944,hold_days,5,0.006462148176097138,-0.014113479178576083
HD,2017-05-31,2017-06-06,2017-06-13,-0.0013618906848874568,-0.002361890684887457,hold_days,5,0.005982479275137287,-0.008344369960024745
HD,2018-03-02,2018-03-08,2018-03-15,0.0007304700051811164,-0.00026952999481888364,hold_days,5,0.005542403780745442,-0.0058119337755643255
HD,2019-10-02,2019-10-08,2019-10-15,0.03948466811288709,0.03848466811288709,hold_days,5,0.03685542393022434,0.001629244182662748
HD,2019-11-05,2019-11-11,2019-11-18,0.030414077425747754,0.029414077425747753,hold_days,5,0.01558001872303949,0.013834058702708263
HD,2021-05-12,2021-05-18,2021-05-25,0.0,-0.001,hold_days,5,0.011655514646340182,-0.012655514646340182
HD,2021-06-09,2021-06-15,2021-06-18,-0.012530723808273025,-0.013530723808273026,market_dd,3,-0.022329407300001436,0.00879868349172841
HD,2022-03-31,2022-04-06,2022-04-11,0.027399938295981308,0.026399938295981307,market_dd,3,-0.008659224427916667,0.035059162723897974
HD,2023-03-01,2023-03-07,2023-03-09,-0.002113306864519826,-0.003113306864519826,market_dd,2,-0.016674177794443468,0.01356087092992364
HD,2023-09-06,2023-09-12,2023-09-19,-0.03576697010731622,-0.03676697010731622,hold_days,5,-0.004343335345187049,-0.03242363476212917
HD,2024-03-11,2024-03-15,2024-03-22,0.04568243036438191,0.04468243036438191,hold_days,5,0.020786204962040422,0.023896225402341487
HD,2024-04-25,2024-05-01,2024-05-08,0.020664199840924047,0.019664199840924046,hold_days,5,0.025834802345171548,-0.006170602504247502
HD,2025-02-03,2025-02-07,2025-02-14,0.005228580353748624,0.004228580353748624,hold_days,5,0.008694198769917616,-0.004465618416168992
HD,2025-12-23,2025-12-30,2026-01-07,0.007824335463082699,0.006824335463082699,hold_days,5,0.005802466804586404,0.0010218686584962952
HD,2026-08-20,2026-08-26,2026-09-02,-0.04879794507908397,-0.04979794507908397,hold_days,5,-0.006662605785832998,-0.043135339293250974
IBM,2017-03-27,2017-03-31,2017-04-07,-0.01148476857748515,-0.01248476857748515,hold_days,5,-0.0037247928942820696,-0.00875997568320308
IBM,2017-08-09,2017-08-15,2017-08-17,-0.009643377658587693,-0.010643377658587694,market_dd,2,-0.014506385009315448,0.003863007350727754
IBM,2021-01-25,2021-01-29,2021-02-05,0.02250017342753785,0.02150017342753785,hold_days,5,0.0470289193665725,-0.025528745939034647
IBM,2021-11-19,2021-11-26,2021-12-01,0.009584583051980955,0.008584583051980954,market_dd,3,-0.02078239610125987,0.029366979153240824
IBM,2022-01-11,2022-01-18,2022-01-19,-0.010230093265485185,-0.011230093265485186,market_dd,1,-0.00768611900034899,-0.003543974265136196
IBM,2022-06-13,2022-06-17,2022-06-27,0.057621081015450715,0.056621081015450714,hold_days,5,0.05822807491644899,-0.001606993900998277
IBM,2023-03-01,2023-03-07,2023-03-09,-0.016296317011214367,-0.017296317011214368,market_dd,2,-0.016674177794443468,-0.0006221392167709006
IBM,2023-10-13,2023-10-19,2023-10-20,-0.0061590038290944005,-0.0071590038290944005,market_dd,1,-0.009802693867367429,0.0026436900382730286
IBM,2024-03-15,2024-03-21,2024-03-28,-0.004898311139369893,-0.005898311139369893,hold_days,5,0.008147436086937132,-0.014045747226307026
IBM,2024-04-15,2024-04-19,2024-04-26,-0.07957919105340694,-0.08057919105340694,hold_days,5,0.01620485062594179,-0.09678404167934873
IBM,2025-07-16,2025-07-22,2025-07-29,-0.06933616317090274,-0.07033616317090274,hold_days,5,0.005485136404677959,-0.0758212995755807
IBM,2025-08-01,2025-08-07,2025-08-14,-0.04575816632400376,-0.04675816632400376,hold_days,5,0.023234180298783658,-0.06999234662278742
JNJ,2016-08-16,2016-08-22,2016-08-29,0.0066315565800481036,0.0056315565800481035,hold_days,5,0.0012066226149920478,0.004424933965056056
JNJ,2016-09-13,2016-09-19,2016-09-26,0.0010195522548615,1.9552254861499897e-05,hold_days,5,0.006462148176097138,-0.006442595921235638
JNJ,2016-11-22,2016-11-29,2016-12-06,-0.0037339412367317637,-0.004733941236731764,hold_days,5,0.0027837541067172733,-0.007517695343449037
JNJ,2017-03-31,2017-04-06,2017-04-13,-0.0004800212486035793,-0.0014800212486035793,hold_days,5,-0.012338190571804075,0.010858169323200495
JNJ,2017-08-18,2017-08-24,2017-08-31,0.0024238311790505396,0.0014238311790505396,hold_days,5,0.014026001277957834,-0.012602170098907295
JNJ,2019-03-08,2019-03-14,2019-03-21,0.000579380808326535,-0.000420619191673465,hold_days,5,0.01581498761725242,-0.016235606808925884
JNJ,2019-03-18,2019-03-22,2019-03-29,0.0210360660533091,0.0200360660533091,hold_days,5,0.017115749388118884,0.0029203166651902146
JNJ,2019-10-18,2019-10-24,2019-10-31,0.035607708083595035,0.034607708083595035,hold_days,5,0.011451217648127399,0.023156490435467636
JNJ,2023-02-16,2023-02-23,2023-02-24,-0.011158134495479977,-0.012158134495479977,market_dd,1,-0.009058410675682693,-0.0030997238197972843
JNJ,2023-06-28,2023-07-05,2023-07-07,-0.021866076386058197,-0.0228660763860582,market_dd,2,-0.013557134427368167,-0.009308941958690031
JNJ,2024-01-24,2024-01-30,2024-01-31,0.0008184718176988959,-0.00018152818230110414,market_dd,1,-0.010506747210180967,0.010325219027879862
JNJ,2025-03-14,2025-03-20,2025-03-27,0.0006747423770594452,-0.00032525762294055485,hold_days,5,0.005278957696946973,-0.005604215319887528
JNJ,2025-04-25,2025-05-01,2025-05-08,0.00776883739608536,0.00676883739608536,hold_days,5,0.012255377733381811,-0.005486540337296452
JNJ,2025-09-10,2025-09-16,2025-09-23,0.0006799525324163724,-0.0003200474675836276,hold_days,5,0.010100572152845322,-0.01042061962042895
JNJ,2026-01-05,2026-01-09,2026-01-16,0.06981752978715394,0.06881752978715394,hold_days,5,0.005099375129275607,0.06371815465787833
JNJ,2026-04-07,2026-04-13,2026-04-20,-0.03055132597098298,-0.03155132597098298,hold_days,5,0.015554938919584593,-0.04710626489056757
JPM,2016-02-23,2016-02-29,2016-03-07,0.06465360720246172,0.06365360720246171,hold_days,5,0.03611250594571325,0.027541101256748468
JPM,2016-06-03,2016-06-09,2016-06-13,-0.022857307878635713,-0.023857307878635714,market_dd,2,-0.017018370661529225,-0.006838937217106489
JPM,2017-03-08,2017-03-14,2017-03-21,-0.04502260154637938,-0.04602260154637938,hold_days,5,-0.009525286207318628,-0.036497315339060754
JPM,2018-05-18,2018-05-24,2018-05-29,-0.047648590264854684,-0.048648590264854685,market_dd,2,-0.013207369191409524,-0.03544122107344516
JPM,2020-01-27,2020-01-31,2020-02-07,0.03634006384294963,0.03534006384294963,hold_days,5,0.03107524105148518,0.004264822791464451
JPM,2020-07-27,2020-07-31,2020-08-07,0.02835253519293035,0.02735253519293035,hold_days,5,0.025139370149407148,0.002213165043523202
JPM,2023-08-02,2023-08-08,2023-08-15,-0.032396986102177894,-0.033396986102177895,hold_days,5,-0.013803810340287548,-0.019593175761890347
JPM,2024-04-04,2024-04-10,2024-04-15,-0.06435756737853815,-0.06535756737853815,market_dd,3,-0.01987021541359746,-0.04548735196494069
JPM,2026-02-24,2026-03-02,2026-03-06,-0.027154187585654133,-0.028154187585654133,market_dd,4,-0.018445135709224347,-0.009709051876429786
LMT,2016-01-04,2016-01-08,2016-01-13,0.006998282190439742,0.005998282190439742,market_dd,3,-0.013111665204738387,0.01910994739517813
LMT,2016-01-20,2016-01-26,2016-01-27,-0.009860256169474613,-0.010860256169474614,market_dd,1,-0.008939802127683416,-0.0019204540417911975
LMT,2017-01-25,2017-01-31,2017-02-07,0.02005315183538059,0.01905315183538059,hold_days,5,0.01327729230660002,0.005775859528780569
LMT,2017-03-27,2017-03-31,2017-04-07,0.009828079817971291,0.00882807981797129,hold_days,5,-0.0037247928942820696,0.01255287271225336
LMT,2018-05-22,2018-05-29,2018-06-05,0.01521451578435018,0.014214515784350179,hold_days,5,0.021227996260646975,-0.007013480476296796
LMT,2018-11-20,2018-11-27,2018-12-04,-0.021873386542758277,-0.02287338654275828,hold_days,5,0.009896152835308758,-0.032769539378067036
LMT,2019-12-03,2019-12-09,2019-12-16,0.006808603903814436,0.005808603903814436,hold_days,5,0.0216200853108528,-0.015811481407038364
LMT,2020-06-15,2020-06-19,2020-06-24,-0.03326164141439625,-0.03426164141439625,market_dd,3,-0.020390517766320504,-0.013871123648075745
LMT,2022-05-12,2022-05-18,2022-05-25,0.030415033692466897,0.029415033692466896,hold_days,5,0.015429649447084692,0.013985384245382204
LMT,2022-08-22,2022-08-26,2022-08-30,-0.01396336901752504,-0.014963369017525041,market_dd,2,-0.015636587103535216,0.0006732180860101744
LMT,2022-09-06,2022-09-12,2022-09-13,-0.022238731371294396,-0.023238731371294397,market_dd,1,-0.04072375041049592,0.01748501903920152
LMT,2023-08-29,2023-09-05,2023-09-12,-0.061456872601336476,-0.06245687260133648,hold_days,5,-0.004534369347164224,-0.05792250325417225
LMT,2023-11-20,2023-11-27,2023-12-04,0.018884834831158104,0.017884834831158103,hold_days,5,0.01318215000351275,0.004702684827645354
LMT,2025-01-29,2025-02-04,2025-02-11,-0.009522089233435782,-0.010522089233435783,hold_days,5,0.004556262781172382,-0.015078352014608165
MCD,2017-09-12,2017-09-18,2017-09-25,-0.002680217044495614,-0.003680217044495614,hold_days,5,-0.004731457966796415,0.001051240922300801
MCD,2018-07-26,2018-08-01,2018-08-08,0.012745595610805793,0.011745595610805792,hold_days,5,0.018492580736885866,-0.006746985126080074
MCD,2018-11-15,2018-11-21,2018-11-29,0.03579275842571983,0.03479275842571983,hold_days,5,0.03500630206976796,-0.00021354364404813087
MCD,2019-07-24,2019-07-30,2019-07-31,-0.007629015416952711,-0.008629015416952712,market_dd,1,-0.012050268871609093,0.003421253454656381
MCD,2023-02-02,2023-02-08,2023-02-15,0.014230242283457706,0.013230242283457705,hold_days,5,0.0069799283443270355,0.0062503139391306695
MCD,2026-07-15,2026-07-21,2026-07-23,-0.004206005774698207,-0.005206005774698207,market_dd,2,-0.0039712156720491665,-0.0012347901026490407
MSFT,2016-08-31,2016-09-07,2016-09-09,-0.025147474356132626,-0.026147474356132627,market_dd,2,-0.02807470946686319,0.001927235110730563
MSFT,2017-02-28,2017-03-06,2017-03-13,0.00684623955740582,0.00584623955740582,hold_days,5,0.002864984079260724,0.002981255478145096
MSFT,2017-06-12,2017-06-16,2017-06-23,0.017286311994179293,0.016286311994179292,hold_days,5,0.003391061597915357,0.012895250396263935
MSFT,2017-08-03,2017-08-09,2017-08-10,-0.014626907084485885,-0.015626907084485886,market_dd,1,-0.014219166304541009,-0.0014077407799448771
MSFT,2021-11-26,2021-12-02,2021-12-09,0.010956111302007132,0.009956111302007131,hold_days,5,0.023629623683705026,-0.013673512381697894
MSFT,2022-03-08,2022-03-14,2022-03-21,0.08218772969792587,0.08118772969792587,hold_days,5,0.056729589758465204,0.024458139939460666
MSFT,2023-10-20,2023-10-26,2023-11-02,0.06230742919095089,0.06130742919095089,hold_days,5,0.04030138820927265,0.021006040981678242
MSFT,2024-04-19,2024-04-25,2024-05-02,-0.00300714878088848,-0.00400714878088848,hold_days,5,-0.002469310993102325,-0.0015378377877861551
MSFT,2024-07-25,2024-07-31,2024-08-01,-0.002964065026371032,-0.003964065026371032,market_dd,1,-0.008050118837093168,0.004086053810722135
MSFT,2024-11-15,2024-11-21,2024-11-29,0.025649764023609745,0.024649764023609744,hold_days,5,0.018634475013394436,0.006015289010215308
MSFT,2025-02-14,2025-02-21,2025-02-27,-0.0384116266948481,-0.0394116266948481,market_dd,4,-0.009063538419339823,-0.030348088275508278
MSFT,2025-10-10,2025-10-16,2025-10-23,0.017493835110225175,0.016493835110225175,hold_days,5,0.01767009210555215,-0.0011762569953269741
NKE,2015-12-03,2015-12-09,2015-12-11,-0.019791862610318844,-0.020791862610318845,market_dd,2,-0.015053041581708948,-0.005738821028609897
NKE,2016-05-11,2016-05-17,2016-05-24,-0.008932136942233937,-0.009932136942233938,hold_days,5,0.021010397900557143,-0.03094253484279108
NKE,2018-12-10,2018-12-14,2018-12-17,-0.036260975642356974,-0.037260975642356975,market_dd,1,-0.02179433420984589,-0.015466641432511086
NKE,2019-05-07,2019-05-13,2019-05-20,0.003877689072336654,0.002877689072336654,hold_days,5,0.010913568036299282,-0.008035878963962628
NKE,2023-05-04,2023-05-10,2023-05-17,-0.052870506862947475,-0.053870506862947476,hold_days,5,0.006550285126694755,-0.06042079198964223
NKE,2025-03-14,2025-03-20,2025-03-27,-0.08433066090788488,-0.08533066090788488,hold_days,5,0.005278957696946973,-0.09060961860483185
DIS,2015-12-03,2015-12-09,2015-12-11,-0.024557682193850572,-0.025557682193850573,market_dd,2,-0.015053041581708948,-0.010504640612141625
DIS,2016-06-01,2016-06-07,2016-06-13,-0.007930669146605007,-0.008930669146605008,market_dd,4,-0.01343571783579367,0.004505048689188662
DIS,2018-04-27,2018-05-03,2018-05-10,0.029566686425364752,0.02856668642536475,hold_days,5,0.03607829217648906,-0.007511605751124306
DIS,2018-09-05,2018-09-11,2018-09-18,-0.0006387057906248605,-0.0016387057906248606,hold_days,5,0.009742515317351153,-0.011381221107976014
DIS,2019-01-24,2019-01-30,2019-02-06,0.011622646651276547,0.010622646651276546,hold_days,5,0.020218983978801175,-0.009596337327524629
DIS,2019-06-24,2019-06-28,2019-07-08,0.016136618579277062,0.015136618579277061,hold_days,5,0.012809072196015903,0.0023275463832611587
DIS,2019-09-10,2019-09-16,2019-09-23,-0.02459487697956453,-0.02559487697956453,hold_days,5,-0.003007704452326454,-0.022587172527238075
DIS,2020-01-13,2020-01-17,2020-01-27,-0.0584077006937368,-0.0594077006937368,hold_days,5,-0.019986016444514476,-0.03942168424922232
DIS,2021-03-24,2021-03-30,2021-04-07,0.010941556811133513,0.009941556811133512,hold_days,5,0.021079260413733536,-0.011137703602600024
DIS,2023-09-27,2023-10-03,2023-10-10,0.06851907985518224,0.06751907985518224,hold_days,5,0.026781899391547848,0.04073718046363439
DIS,2024-04-04,2024-04-10,2024-04-15,-0.03618054465645493,-0.03718054465645493,market_dd,3,-0.01987021541359746,-0.01731032924285747
DIS,2024-12-30,2025-01-06,2025-01-07,0.0030615538204572523,0.0020615538204572523,market_dd,1,-0.0038704129210859195,0.005931966741543172
DIS,2025-02-11,2025-02-18,2025-02-21,-0.008214587565427589,-0.00921458756542759,market_dd,3,-0.009956375149707264,0.000741787584279674
DIS,2025-09-03,2025-09-09,2025-09-16,-0.01823290814060541,-0.01923290814060541,hold_days,5,0.0026669349087011796,-0.02189984304930659
DIS,2025-10-02,2025-10-08,2025-10-10,-0.02413083665298965,-0.025130836652989652,market_dd,2,-0.023371848177144217,-0.0017589884758454355
GOOGL,2016-08-25,2016-08-31,2016-09-08,0.016446001647759667,0.015446001647759666,hold_days,5,-0.00099897279176131,0.016444974439520976
GOOGL,2016-10-03,2016-10-07,2016-10-14,0.004858053085087244,0.003858053085087244,hold_days,5,-0.011521746416587764,0.015379799501675007
GOOGL,2016-11-04,2016-11-10,2016-11-17,0.007522841003165137,0.006522841003165137,hold_days,5,0.014836111301074206,-0.00831327029790907
GOOGL,2017-02-28,2017-03-06,2017-03-13,0.020430139685267967,0.019430139685267966,hold_days,5,0.002864984079260724,0.016565155606007242
GOOGL,2018-08-17,2018-08-23,2018-08-30,0.02725284553281382,0.026252845532813818,hold_days,5,0.014726267102872281,0.011526578429941536
GOOGL,2019-09-24,2019-09-30,2019-10-01,-0.012398282747047129,-0.01339828274704713,market_dd,1,-0.013292899075445952,-0.00010538367160117801
GOOGL,2020-01-27,2020-01-31,2020-02-07,0.032335926897548495,0.031335926897548494,hold_days,5,0.03107524105148518,0.00026068584606331324
GOOGL,2020-03-16,2020-03-20,2020-03-23,-0.01318094171811679,-0.01418094171811679,market_dd,1,-0.032247528994140295,0.018066587276023505
GOOGL,2021-02-25,2021-03-03,2021-03-04,0.011196054442868197,0.010196054442868197,market_dd,1,-0.013851656155909664,0.02404771059877786
GOOGL,2023-04-19,2023-04-25,2023-05-02,0.014154907004267914,0.013154907004267913,hold_days,5,0.00408062831982936,0.009074278684438553
NVDA,2016-08-25,2016-08-31,2016-09-08,0.021193321816236788,0.020193321816236787,hold_days,5,-0.00099897279176131,0.021192294607998097
NVDA,2021-07-08,2021-07-14,2021-07-16,-0.08469598838768455,-0.08569598838768455,market_dd,2,-0.0073995733686847975,-0.07829641501899975
TSLA,2022-01-07,2022-01-13,2022-01-18,-0.001017893591290786,-0.002017893591290786,market_dd,2,-0.016701938780437908,0.014684045189147121
TSLA,2022-04-29,2022-05-05,2022-05-09,-0.09867394883874336,-0.09967394883874336,market_dd,2,-0.0322939831469089,-0.06737996569183446
META,2015-07-27,2015-07-31,2015-08-06,0.01180703312682807,0.01080703312682807,market_dd,4,-0.003945048909570814,0.014752082036398884
META,2018-09-06,2018-09-12,2018-09-19,0.006543006907590243,0.005543006907590243,hold_days,5,0.007699699144982475,-0.0021566922373922317
META,2020-12-11,2020-12-17,2020-12-24,-0.0257942788485499,-0.0267942788485499,hold_days,5,-0.006965736811724188,-0.019828542036825714
META,2021-02-25,2021-03-03,2021-03-04,0.008731191065922905,0.007731191065922905,market_dd,1,-0.013851656155909664,0.02158284722183257
META,2022-03-07,2022-03-11,2022-03-18,0.15393652700461846,0.15293652700461846,hold_days,5,0.05431658165328246,0.098619945351336
META,2024-03-11,2024-03-15,2024-03-22,0.052633931264900236,0.051633931264900235,hold_days,5,0.020786204962040422,0.030847726302859813
NFLX,2019-03-04,2019-03-08,2019-03-15,0.03392450958333604,0.03292450958333604,hold_days,5,0.026604818147249576,0.006319691436086461
NFLX,2022-03-25,2022-03-31,2022-04-06,-0.016658227806851,-0.017658227806851,market_dd,4,-0.00820244075822929,-0.009455787048621711
NFLX,2023-09-28,2023-10-04,2023-10-11,-0.029105867923617357,-0.030105867923617358,hold_days,5,0.023011748329623494,-0.05311761625324085
NFLX,2024-07-19,2024-07-25,2024-08-01,-0.014572060442457735,-0.015572060442457736,hold_days,5,0.011166306295765871,-0.026738366738223607
NFLX,2026-06-03,2026-06-09,2026-06-10,0.007247221610987786,0.006247221610987786,market_dd,1,-0.009851426089966364,0.01609864770095415
PEP,2015-12-03,2015-12-09,2015-12-11,-0.013618662651487146,-0.014618662651487146,market_dd,2,-0.015053041581708948,0.0004343789302218015
PEP,2016-02-05,2016-02-11,2016-02-19,0.027657531534821755,0.026657531534821755,hold_days,5,0.052941149133257426,-0.02628361759843567
PEP,2016-11-14,2016-11-18,2016-11-28,0.014608898315132457,0.013608898315132456,hold_days,5,0.01052574238061088,0.0030831559345215753
PEP,2017-06-29,2017-07-06,2017-07-13,-0.009641163746592074,-0.010641163746592075,hold_days,5,0.01480646447715861,-0.025447628223750685
PEP,2018-01-03,2018-01-09,2018-01-17,0.009315732432814139,0.008315732432814138,hold_days,5,0.01810114993615608,-0.009785417503341942
PEP,2018-08-28,2018-09-04,2018-09-11,0.029436103831868454,0.028436103831868453,hold_days,5,0.0028710146687354055,0.025565089163133048
PEP,2019-03-08,2019-03-14,2019-03-21,0.03411227455371946,0.033112274553719456,hold_days,5,0.01581498761725242,0.017297286936467038
PEP,2022-09-30,2022-10-06,2022-10-07,-0.007309612099674623,-0.008309612099674624,market_dd,1,-0.024058136558170573,0.01574852445849595
PEP,2022-11-03,2022-11-09,2022-11-16,-0.0012321003524898844,-0.0022321003524898844,hold_days,5,0.054179030353595836,-0.05641113070608572
PEP,2023-01-23,2023-01-27,2023-01-30,-0.0008252039368256137,-0.0018252039368256137,market_dd,1,-0.009582487618975954,0.007757283682150341
PEP,2024-11-07,2024-11-13,2024-11-15,-0.03714961861572108,-0.03814961861572108,market_dd,2,-0.014465350376421826,-0.023684268239299255
WMT,2016-07-21,2016-07-27,2016-08-03,-0.00518268567715241,-0.00618268567715241,hold_days,5,-0.002507618941737455,-0.003675066735414955
WMT,2017-01-13,2017-01-20,2017-01-27,-0.022625858455186387,-0.023625858455186388,hold_days,5,0.01684913852934833,-0.04047499698453472
WMT,2017-03-17,2017-03-23,2017-03-30,0.02476398499403376,0.02376398499403376,hold_days,5,0.009461253523115776,0.014302731470917984
WMT,2018-09-28,2018-10-04,2018-10-10,0.016452705508027465,0.015452705508027464,market_dd,4,-0.03925431367982757,0.05470701918785503
WMT,2019-05-09,2019-05-15,2019-05-22,0.023528715137363765,0.022528715137363764,hold_days,5,0.0025718747086309612,0.019956840428732803
WMT,2019-07-24,2019-07-30,2019-07-31,-0.014991469265365653,-0.015991469265365654,market_dd,1,-0.012050268871609093,-0.003941200393756561
WMT,2019-10-18,2019-10-24,2019-10-31,-0.015449319587498067,-0.016449319587498068,hold_days,5,0.011451217648127399,-0.027900537235625467
WMT,2019-10-29,2019-11-04,2019-11-11,0.012503012816099446,0.011503012816099445,hold_days,5,0.00540427565634749,0.006098737159751955
WMT,2022-09-16,2022-09-22,2022-09-23,-0.024964179121383268,-0.02596417912138327,market_dd,1,-0.01746125159536238,-0.008502927526020887
WMT,2022-12-09,2022-12-15,2022-12-16,-0.017955480093753806,-0.018955480093753807,market_dd,1,-0.008775832760825386,-0.010179647332928421
WMT,2023-01-30,2023-02-03,2023-02-09,-0.0013407797681770361,-0.002340779768177036,market_dd,4,-0.014953295654389742,0.012612515886212705
WMT,2023-09-21,2023-09-27,2023-10-03,-0.016262646187048535,-0.017262646187048536,market_dd,4,-0.012457136034640937,-0.004805510152407599
WMT,2025-10-31,2025-11-06,2025-11-13,0.008457848505844412,0.007457848505844412,hold_days,5,0.014865371726790588,-0.007407523220946176
WMT,2026-03-05,2026-03-11,2026-03-12,0.014900093001231518,0.013900093001231517,market_dd,1,-0.015360636989884102,0.02926072999111562
LOW,2016-05-05,2016-05-11,2016-05-18,0.04618702321141388,0.04518702321141388,hold_days,5,-0.0028491676593653814,0.04803619087077926
LOW,2016-06-06,2016-06-10,2016-06-15,-0.016217552971728777,-0.017217552971728778,market_dd,3,-0.009671253870639718,-0.00754629910108906
LOW,2016-08-04,2016-08-10,2016-08-17,-0.05062951521020587,-0.05162951521020587,hold_days,5,0.0017850673679566942,-0.05341458257816256
LOW,2017-03-21,2017-03-27,2017-04-03,0.00588508494941653,0.00488508494941653,hold_days,5,0.008208925580279969,-0.0033238406308634385
LOW,2017-05-31,2017-06-06,2017-06-13,0.012071455599276248,0.011071455599276248,hold_days,5,0.005982479275137287,0.005088976324138961
LOW,2019-04-22,2019-04-26,2019-05-03,-0.001066697563827712,-0.002066697563827712,hold_days,5,0.005256011075355671,-0.007322708639183383
LOW,2019-07-19,2019-07-25,2019-08-01,-0.02508611611775491,-0.02608611611775491,hold_days,5,-0.01624152305966764,-0.00984459305808727
LOW,2021-02-25,2021-03-03,2021-03-04,-0.028554941919695653,-0.029554941919695654,market_dd,1,-0.013851656155909664,-0.01570328576378599
LOW,2021-07-08,2021-07-14,2021-07-16,0.0176402774540918,0.0166402774540918,market_dd,2,-0.0073995733686847975,0.0240398508227766
LOW,2021-09-01,2021-09-08,2021-09-10,0.0011759631065360043,0.0001759631065360043,market_dd,2,-0.01106057376871572,0.011236536875251724
LOW,2022-05-18,2022-05-24,2022-06-01,0.03845755490333902,0.03745755490333902,hold_days,5,0.035431522984464836,0.0020260319188741827
UNH,2017-09-12,2017-09-18,2017-09-25,-0.032493818803997376,-0.03349381880399738,hold_days,5,-0.004731457966796415,-0.028762360837200962
UNH,2019-09-27,2019-10-03,2019-10-10,0.038865380536171834,0.03786538053617183,hold_days,5,0.012768485990283462,0.02509689454588837
UNH,2020-05-01,2020-05-07,2020-05-13,-0.024561094507869252,-0.025561094507869253,market_dd,4,-0.022807251089781877,-0.002753843418087376
UNH,2023-01-10,2023-01-17,2023-01-18,-0.018223801489436475,-0.019223801489436476,market_dd,1,-0.01793844956608881,-0.0012853519233476662
UNH,2023-03-01,2023-03-07,2023-03-09,-0.018928880606442378,-0.01992888060644238,market_dd,2,-0.016674177794443468,-0.0032547028119989108
UNH,2023-05-19,2023-05-25,2023-06-02,0.0458027830242147,0.0448027830242147,hold_days,5,0.029387866272051477,0.015414916752163221
UNH,2023-07-28,2023-08-03,2023-08-10,-0.002733645990647182,-0.003733645990647182,hold_days,5,-0.0005155659010854796,-0.0032180800895617026
PFE,2016-08-08,2016-08-12,2016-08-19,0.0,-0.001,hold_days,5,0.0027171621963024695,-0.0037171621963024695
PFE,2016-08-25,2016-08-31,2016-09-08,-0.002298843253449201,-0.003298843253449201,hold_days,5,-0.00099897279176131,-0.002299870461687891
PFE,2017-04-19,2017-04-25,2017-05-02,-0.004443401310487594,-0.005443401310487594,hold_days,5,-0.0021736211274502315,-0.003269780183037362
PFE,2019-01-16,2019-01-23,2019-01-30,-0.01375719866271119,-0.01475719866271119,hold_days,5,0.016376936853941926,-0.031134135516653116
PFE,2020-05-07,2020-05-13,2020-05-20,0.015654406243724717,0.014654406243724716,hold_days,5,0.055267861687248176,-0.04061345544352346
PFE,2022-09-26,2022-09-30,2022-10-07,-0.03290696080952338,-0.03390696080952338,hold_days,5,0.01579894657238512,-0.0497059073819085
