stock,entry_date,entry_price,exit_date,exit_price,exit_reason,ret,ret_net,real_confirms,bench_ret,excess_ret,vix_level,vix_chg_5d,vix_chg_10d,vix_ratio_5_60,clv_entry,clv_prev_day,range_ratio_entry
MMM,2022-07-18,93.01862335205078,2022-07-25,96.77803802490234,hold_days,0.040415720394217924,0.039415720394217924,False,0.0351336789628105,0.004282041431407424,24.229999542236328,-0.01663960460909575,-0.15604317955758018,0.9252679880143867,0.1695654243797108,0.8995228053630923,0.8752444971201124
MMM,2022-12-09,92.75037384033203,2022-12-16,89.74869537353516,hold_days,-0.03236297971115676,-0.03336297971115676,False,-0.016428891415928848,-0.01693408829522791,22.290000915527344,0.12348794073067992,0.0953317197882777,0.8029681195290677,0.048390657424166435,0.13784555151027172,0.6133039240758521
MMM,2023-07-10,73.73253631591797,2023-07-17,77.15399932861328,hold_days,0.046403707015252316,0.045403707015252315,True,0.01617039437678791,0.029233312638464404,14.829999923706055,0.09527326185283713,0.14872192865895517,0.8900166715261411,0.19018669353710477,0.3971635565881146,0.7724259408357338
MMM,2023-09-15,77.81507873535156,2023-09-22,74.7197265625,hold_days,-0.03977830804976534,-0.040778308049765344,True,-0.027211389440441658,-0.013566918609323686,12.819999694824219,-0.10972221983067776,-0.07636890568277888,0.9341128578567088,0.2329559004987514,0.4703387373036344,0.769714135404095
MMM,2024-02-16,72.55255126953125,2024-02-26,73.0057601928711,hold_days,0.006246629724379726,0.005246629724379726,True,0.007750628353589972,-0.002503998629210246,14.010000228881836,0.0953870422726768,0.00936600240411134,1.0797266681075008,0.04762266856405049,0.8758652805396885,0.5669894072302394
MMM,2025-04-08,123.67525482177734,2025-04-15,131.5532684326172,hold_days,0.06369919044996086,0.06269919044996086,False,0.06580073798557651,-0.0031015475356156452,46.97999954223633,1.1086175087236798,1.6876430647907141,1.6592877182548815,0.25856410507156835,0.5302666718391401,1.8482341588353244
MMM,2025-06-04,143.486083984375,2025-06-11,143.8477020263672,hold_days,0.002520230756535069,0.001520230756535069,True,0.01945482574619839,-0.01793459498966332,17.690000534057617,-0.06698304914239728,-0.024806993976395186,0.7553797811513744,0.0446389645776518,0.9269853418459789,0.8533957463586694
ABT,2015-07-02,39.756187438964844,2015-07-10,40.174591064453125,hold_days,0.01052423917989187,0.009524239179891869,False,0.0008824164742862184,0.00864182270560565,16.09000015258789,0.21342382163327445,0.10965518293709597,1.1318335190340947,0.3787879663612994,0.7999986128354273,0.9552527412884424
ABT,2015-08-11,40.740535736083984,2015-08-18,40.78096389770508,hold_days,0.0009923325967775565,-7.667403222443546e-06,False,0.00458230691934336,-0.004589974322565803,12.229999542236328,-0.026273954327657778,-0.216025689540137,0.9172646282635095,0.7547144008752299,0.34615497476427093,0.7898140808814809
ABT,2016-01-15,33.175148010253906,2016-01-25,32.45501708984375,hold_days,-0.021706939187960073,-0.022706939187960073,True,-0.008456935004072741,-0.014250004183887333,23.950000762939453,-0.04161660735110029,0.3851937243931014,1.3848059740560736,0.6752155144306666,0.813558335757931,1.2141211003369345
ABT,2016-03-03,31.767601013183594,2016-03-10,31.939462661743164,hold_days,0.005409966225911944,0.004409966225911944,True,-0.0004282982758031517,0.004838264501715096,17.09000015258789,-0.175193015495275,-0.23397577043079487,0.8811816403067306,0.9125002980235034,0.5106405428218959,1.0646750413968056
ABT,2017-07-10,40.715049743652344,2017-07-14,41.51758575439453,resistance,0.01971104089998832,0.018711040899988318,True,0.01039986652960212,0.008311174370386198,11.1899995803833,-0.021853147654715577,0.06774809820225114,1.017733226332444,0.2307699831761736,0.9199981689453143,0.7116745146753589
ABT,2018-05-31,52.990509033203125,2018-06-07,54.41150665283203,resistance,0.0268160779270592,0.0258160779270592,False,0.0278785412359166,-0.0020624633088573985,14.9399995803833,0.130105845583395,0.021189300308780634,0.8288589231112194,0.027778366464628564,0.5206607922571282,0.8173678563896952
