stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,support_birth_date,bench_ret,excess_ret,market_depth_10d
ADM,5,0.01,2018-06-01,2018-06-08,34.41431427001953,35.22322082519531,hold_days,0.023504944739825007,0.022504944739825006,1,2018-05-31,0.020092035483929793,0.0024129092558952125,0.005397074576276071
ADM,5,0.01,2018-09-10,2018-09-17,39.29581832885742,39.35905456542969,hold_days,0.0016092357726986695,0.0006092357726986694,3,2018-09-07,0.0077574070596817535,-0.007148171286983084,0.007343339994806797
ADM,5,0.01,2018-10-29,2018-11-05,37.1689338684082,38.030738830566406,hold_days,0.023186163079342403,0.022186163079342403,3,2018-10-26,0.04138942370509069,-0.019203260625748286,0.06367517064242895
ADM,5,0.01,2019-12-20,2019-12-30,37.75212478637695,38.02418518066406,hold_days,0.007206492239220541,0.006206492239220541,2,2019-12-18,0.00016414610544046582,0.006042346133780075,-0.004807208515350677
ADM,5,0.01,2020-09-24,2020-10-01,38.47908020019531,39.43535232543945,hold_days,0.02485174074507346,0.023851740745073458,1,2020-09-23,0.029844279074946023,-0.005992538329872565,0.04585724531768567
ADM,5,0.01,2020-11-23,2020-12-01,41.604156494140625,42.71223831176758,hold_days,0.026633921006979477,0.025633921006979477,3,2020-11-20,0.015033267536653128,0.010600653470326349,0.0018362988396427684
ADM,5,0.01,2021-03-24,2021-03-31,47.9976921081543,48.924678802490234,hold_days,0.019313151395844885,0.018313151395844884,1,2021-03-23,0.022900106858862124,-0.004586955463017239,0.015121409904641376
ADM,5,0.01,2021-07-23,2021-07-30,50.06547164916992,51.54127883911133,hold_days,0.02947754492922816,0.02847754492922816,1,2021-07-22,0.0008287662034163201,0.02764877872581184,-0.002436227095248283
ADM,5,0.01,2021-08-23,2021-08-30,51.49138641357422,52.151206970214844,hold_days,0.01281419286987151,0.01181419286987151,3,2021-08-20,0.011081523289072637,0.0007326695807988726,0.008801857780368842
ADM,5,0.01,2021-09-24,2021-10-01,51.88206100463867,52.784969329833984,hold_days,0.017403092855439617,0.016403092855439616,2,2021-09-22,-0.011425104347445258,0.027828197202884875,0.005613578749624602
ADM,5,0.01,2021-12-02,2021-12-09,54.47510528564453,55.24333572387695,hold_days,0.014102413096847455,0.013102413096847454,1,2021-12-01,0.023541730016015894,-0.01043931691916844,0.029024932065318396
ADM,5,0.01,2022-05-20,2022-05-27,74.06117248535156,78.40785217285156,hold_days,0.05869039797283415,0.05769039797283415,1,2022-05-19,0.06779877339367935,-0.010108375420845195,0.049833221229248915
ADM,5,0.01,2022-07-15,2022-07-22,63.48100662231445,65.10328674316406,hold_days,0.025555362259793712,0.02455536225979371,1,2022-07-14,0.022606087199698477,0.0019492750600952347,0.007278631342199667
ADM,5,0.01,2022-11-11,2022-11-18,82.44087982177734,84.64244079589844,hold_days,0.0267047243901386,0.0257047243901386,2,2022-11-09,-0.003070571230068375,0.028775295620206975,-0.010221441902724403
ADM,5,0.01,2023-10-27,2023-11-03,63.35491180419922,65.95098114013672,hold_days,0.04097660721177787,0.03997660721177787,3,2023-10-24,0.05629475989136945,-0.01631815267959158,0.05664913608770679
ADM,5,0.01,2024-06-18,2024-06-26,55.49332809448242,56.197303771972656,hold_days,0.012685771455113626,0.011685771455113625,4,2024-06-14,0.010917709403118092,0.0007680620519955328,-0.002662004520718997
ADM,5,0.01,2024-10-23,2024-10-30,52.389591217041016,51.87578201293945,hold_days,-0.009807467326342412,-0.010807467326342413,1,2024-10-22,-0.009809606874809473,-0.0009978604515329392,0.014396800028561654
ADM,5,0.01,2024-11-13,2024-11-20,48.45663070678711,49.998050689697266,hold_days,0.03181030047750011,0.030810300477500108,1,2024-11-12,-0.006637161770694511,0.03744746224819462,0.004441361104374855
ADM,5,0.01,2025-05-07,2025-05-14,45.656105041503906,47.11503601074219,hold_days,0.03195478387637385,0.030954783876373848,2,2025-05-05,0.028347945445980516,0.0026068384303933323,0.007467289385814098
ADM,5,0.01,2025-12-24,2026-01-02,56.61281204223633,57.85715866088867,hold_days,0.021979947184463944,0.020979947184463943,1,2025-12-23,-0.002739190492647592,0.023719137677111535,-0.0021855257918323772
ADM,5,0.01,2026-05-08,2026-05-15,76.66475677490234,79.36963653564453,hold_days,0.03528191928768609,0.03428191928768609,1,2026-05-07,0.0021988915379673735,0.03208302774971872,0.008750703919492689
T,5,0.01,2015-06-16,2015-06-23,11.960314750671387,12.388080596923828,hold_days,0.035765433867735785,0.034765433867735784,1,2015-06-15,0.01731057060542529,0.017454863262310494,0.010881947861963106
T,5,0.01,2015-07-13,2015-07-20,12.245792388916016,12.252817153930664,hold_days,0.0005736472407458226,-0.0004263527592541774,4,2015-07-09,0.021265303450361372,-0.02169165620961555,-0.0011231141576703285
T,5,0.01,2015-09-29,2015-10-06,11.259249687194824,11.694591522216797,hold_days,0.03866526163968875,0.03766526163968875,1,2015-09-28,0.05366226413215336,-0.015997002492464607,0.05077376657477365
T,5,0.01,2015-10-28,2015-11-04,11.95657730102539,11.978042602539062,hold_days,0.0017952714203446352,0.0007952714203446351,1,2015-10-27,0.009309421726150235,-0.008514150305805601,-0.008989873629770611
T,5,0.01,2016-10-11,2016-10-18,14.938886642456055,15.038227081298828,hold_days,0.006649788650276545,0.005649788650276545,4,2016-10-07,-0.00187331152216208,0.007523100172438625,0.012235433354039631
T,5,0.01,2016-12-05,2016-12-12,14.759312629699707,15.710663795471191,hold_days,0.06445768780973649,0.06345768780973648,3,2016-12-02,0.029692148827663356,0.03376553898207313,-9.191027025977263e-05
T,5,0.01,2017-02-14,2017-02-22,15.809785842895508,16.13568115234375,hold_days,0.020613518278281395,0.019613518278281394,1,2017-02-13,0.014621097754381696,0.004992420523899699,-0.004372419291383626
T,5,0.01,2017-06-30,2017-07-10,14.870528221130371,14.767129898071289,hold_days,-0.00695323807745829,-0.007953238077458291,1,2017-06-29,0.004822654044981167,-0.012775892122439458,0.010775534184791703
