stock,entry_date,entry_price,exit_date,exit_price,exit_reason,ret,ret_net,real_confirms,bench_ret,excess_ret,market_depth_10d
BA,2020-07-17,175.66000366210938,2020-07-24,173.75999450683594,hold_days,-0.010816401660381336,-0.011816401660381337,False,0.0013464586380975696,-0.013162860298478907,0.003247816085458941
BA,2021-01-29,194.19000244140625,2021-02-04,210.63999938964844,resistance,0.08471083341793406,0.08371083341793406,False,0.04521494354592903,0.03849588987200503,0.04237609535885223
BA,2021-07-02,236.67999267578125,2021-07-12,238.2899932861328,hold_days,0.006802436455019878,0.005802436455019878,True,0.005477117057943071,0.00032531939707680733,-0.004228598524106474
BA,2021-08-04,226.6300048828125,2021-08-11,239.49000549316406,hold_days,0.056744474841278425,0.055744474841278424,False,0.021068512439742282,0.03467596240153614,0.00988508296295499
BA,2022-03-23,186.0399932861328,2022-03-30,194.91000366210938,hold_days,0.04767797622059855,0.04667797622059855,False,0.0221330795426542,0.02454489667794435,0.011528963751649562
BA,2022-05-06,148.89999389648438,2022-05-13,127.19999694824219,hold_days,-0.1457353783595725,-0.1467353783595725,True,-0.020319429124615374,-0.12641594923495714,0.03141612898848202
BA,2024-07-24,180.07000732421875,2024-07-31,190.60000610351562,hold_days,0.05847724968621493,0.057477249686214926,False,0.022292106875226425,0.0351851428109885,0.023667219743465934
BA,2025-02-25,178.27000427246094,2025-03-04,158.89999389648438,hold_days,-0.10865546593229558,-0.10965546593229558,False,-0.028051900979757627,-0.08160356495253795,0.008308364596424263
BA,2025-09-25,213.52999877929688,2025-10-02,217.42999267578125,hold_days,0.01826438401526609,0.017264384015266088,False,0.015449077907533582,0.0018153061077325061,0.008021720740383957
CAT,2015-08-14,60.38531494140625,2015-08-21,57.70030975341797,hold_days,-0.04446453894615976,-0.04546453894615976,False,-0.060385993590463705,0.014921454644303944,0.005372343601155928
CAT,2015-10-01,49.53763961791992,2015-10-08,55.26920700073242,hold_days,0.11570126124336255,0.11470126124336255,False,0.052327111072062005,0.062374150171300546,0.03095500373456475
CAT,2015-10-21,53.59975051879883,2015-10-28,55.98801040649414,hold_days,0.044557294848931894,0.04355729484893189,False,0.04238950932150631,0.00116778552742558,0.005723503433714558
CAT,2016-01-27,45.937225341796875,2016-02-03,49.83622741699219,hold_days,0.08487674312465998,0.08387674312465998,False,0.017897650277163724,0.06597909284749626,0.03311593109336692
CAT,2017-03-10,75.4013900756836,2017-03-17,75.89147186279297,hold_days,0.006499638622278203,0.005499638622278203,False,0.0018185125249399192,0.003681126097338284,0.00899073974905774
CAT,2018-06-04,128.4965362548828,2018-06-11,131.69842529296875,hold_days,0.02491809609353779,0.02391809609353779,True,0.014532357000065055,0.009385739093472734,-6.882128548156638e-05
CAT,2018-10-05,129.97109985351562,2018-10-12,120.44219970703125,hold_days,-0.07331553058506046,-0.07431553058506046,False,-0.042025530003580225,-0.03229000058148024,0.012889951250618575
