stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,bench_ret,excess_ret
MMM,5,0.01,2024-02-16,2024-02-26,72.55255889892578,73.00575256347656,hold_days,0.006246418753915073,0.005246418753915073,2,0.007750621624556864,-0.002504202870641791
MMM,5,0.01,2024-03-06,2024-03-13,73.56231689453125,82.74568176269531,hold_days,0.12483789602943807,0.12383789602943807,2,0.015034165310481962,0.1088037307189561
MMM,5,0.01,2024-10-11,2024-10-18,129.7240447998047,130.0994873046875,hold_days,0.002894162801215572,0.0018941628012155718,1,0.00415131852072248,-0.0022571557195069083
MMM,5,0.01,2025-08-19,2025-08-26,150.8455810546875,153.732177734375,hold_days,0.019136103686332007,0.018136103686332006,4,0.012725187977556951,0.005410915708775055
MMM,5,0.01,2026-05-20,2026-05-28,148.3599090576172,152.18380737304688,hold_days,0.025774471956198308,0.024774471956198307,1,0.011009688037619592,0.013764783918578716
ABT,5,0.01,2016-03-03,2016-03-10,31.767616271972656,31.939464569091797,hold_days,0.005409543342751677,0.004409543342751677,3,-0.0004283747321465192,0.004837918074898196
ABT,5,0.01,2016-06-28,2016-07-06,30.924283981323242,33.616580963134766,hold_days,0.08706093190185227,0.08606093190185227,1,0.04713696952789603,0.038923962373956233
ABT,5,0.01,2016-12-02,2016-12-09,31.59600830078125,32.679771423339844,hold_days,0.03430063418902818,0.03330063418902818,1,0.03619729684295159,-0.0028966626539234097
ABT,5,0.01,2017-11-02,2017-11-09,46.378108978271484,47.299354553222656,hold_days,0.019863802023122323,0.018863802023122322,1,0.0034376795938928506,0.015426122429229472
ABT,5,0.01,2018-06-28,2018-07-06,52.766578674316406,53.5330696105957,hold_days,0.01452606849896787,0.01352606849896787,1,0.014325106036580992,-0.0007990375376131231
ABT,5,0.01,2018-08-14,2018-08-21,55.04537582397461,56.01426696777344,hold_days,0.017601680964031807,0.016601680964031806,1,0.011654465765552402,0.004947215198479404
ABT,5,0.01,2018-09-07,2018-09-14,57.27730178833008,59.189125061035156,hold_days,0.0333783752553547,0.0323783752553547,1,0.014068802853564044,0.018309572401790652
ABT,5,0.01,2019-11-25,2019-12-03,74.60880279541016,74.49400329589844,hold_days,-0.0015386857208594673,-0.0025386857208594673,4,-0.015293236312444947,0.012754550591585478
ABT,5,0.01,2020-01-14,2020-01-22,76.03421020507812,81.46141052246094,hold_days,0.07137840062709477,0.07037840062709477,1,0.007994626593152754,0.06238377403394202
ABT,5,0.01,2020-08-14,2020-08-21,89.39018249511719,91.54470825195312,hold_days,0.024102487506987957,0.023102487506987957,3,-0.0048966704467861,0.027999157953774056
ABT,5,0.01,2020-12-10,2020-12-17,95.54533386230469,97.57250213623047,hold_days,0.021216821292887378,0.020216821292887377,1,0.006694135199090345,0.013522686093797032
ABT,5,0.01,2021-06-02,2021-06-09,96.6259536743164,98.5693359375,hold_days,0.020112425174440007,0.019112425174440006,1,0.0011370751504522492,0.017975350023987757
ABT,5,0.01,2021-07-16,2021-07-23,106.62059783935547,109.60572814941406,hold_days,0.027997688725740044,0.026997688725740043,1,0.017076247474706818,0.009921441251033225
ABT,5,0.01,2021-10-05,2021-10-12,105.14164733886719,106.44820404052734,hold_days,0.012426633353471939,0.011426633353471938,1,-0.0017327122714371201,0.013159345624909058
ABT,5,0.01,2022-01-27,2022-02-03,110.08795928955078,118.92681884765625,hold_days,0.08028906717089468,0.07928906717089468,1,0.026722009699957194,0.052567057470937484
ABT,5,0.01,2022-04-01,2022-04-08,108.38782501220703,112.65644073486328,hold_days,0.039382797119284385,0.038382797119284384,1,-0.0030315440495815027,0.04141434116886589
ABT,5,0.01,2023-07-10,2023-07-17,100.05963897705078,100.5207290649414,hold_days,0.004608152623820416,0.0036081526238204162,3,0.01617043977954946,-0.012562287155729046
ABT,5,0.01,2023-09-29,2023-10-06,90.9853515625,91.01351928710938,hold_days,0.00030958526977853396,-0.0006904147302214661,2,-0.007860192015755718,0.007169777285534252
ABT,5,0.01,2023-10-13,2023-10-20,85.84004211425781,91.42288970947266,hold_days,0.06503780121384106,0.06403780121384106,1,-0.011258619310330564,0.07529642052417163
ABT,5,0.01,2024-12-19,2024-12-27,108.31645202636719,110.7926254272461,hold_days,0.022860547539686138,0.021860547539686137,1,0.013846536664183118,0.00801401087550302
ABT,5,0.01,2025-04-10,2025-04-17,120.58499145507812,127.44886016845703,hold_days,0.056921418084902475,0.055921418084902474,2,0.018389956529799134,0.03753146155510334
ABT,5,0.01,2025-08-18,2025-08-25,127.32698822021484,128.89085388183594,hold_days,0.01228227953461336,0.01128227953461336,4,0.013032439313947153,-0.001750159779333793
ABT,5,0.01,2025-10-17,2025-10-24,126.19474792480469,124.53558349609375,hold_days,-0.013147650405384348,-0.014147650405384349,1,0.0211563649600941,-0.03530401536547845
ABT,5,0.01,2026-01-29,2026-02-05,104.68194580078125,107.63227081298828,hold_days,0.02818370435931472,0.02718370435931472,1,0.009333134088202355,0.017850570271112365
ABT,5,0.01,2026-04-13,2026-04-20,99.35363006591797,95.32014465332031,hold_days,-0.04059726262564911,-0.04159726262564911,3,0.010564366954062487,-0.0521616295797116
ABBV,5,0.01,2016-11-01,2016-11-08,37.79187774658203,39.37184143066406,hold_days,0.04180696430795705,0.04080696430795705,1,0.015787231992576034,0.025019732315381016
